,ligand_name,sequence_id,label
7184,86,8543,0
7185,336,8544,1
7186,334,8545,0
7187,395,8547,0
7188,347,8548,1
7189,147,8550,0
7190,403,8552,0
7191,177,8553,0
7192,192,8554,0
7193,756,8555,0
7194,232,8556,1
7195,347,8557,1
7196,305,8558,0
7197,69,8559,1
7198,16,8561,0
7199,63,8562,1
7200,788,8563,0
7201,49,8564,1
7202,481,8565,1
7203,385,8566,0
7204,558,8567,0
7205,654,8570,0
7206,115,8572,1
7207,212,8573,0
7208,687,8574,1
7209,347,8575,0
7210,297,8577,0
7211,692,8578,0
7212,775,8579,0
7213,591,8580,0
7214,310,8581,0
7215,347,8583,1
7216,55,8584,0
7217,440,8585,0
7218,444,8587,1
7219,361,8590,0
7220,41,8591,1
7221,352,8594,1
7222,341,8595,0
7223,759,8596,0
7224,113,8597,1
7225,708,8598,0
7226,530,8599,1
7227,262,8600,1
7228,178,8601,0
7229,451,8602,0
7230,244,8603,1
7231,683,5610,0
7232,653,8605,1
7233,748,8606,1
7234,246,8608,0
7235,683,8609,0
7236,143,8610,0
7237,214,8611,1
7238,200,8612,0
7239,513,8614,0
7240,421,8615,0
7241,310,8616,1
7242,576,8617,0
7243,148,8618,1
7244,318,8619,1
7245,683,8621,1
7246,523,8623,1
7247,661,8624,0
7248,740,8625,0
7249,419,8626,1
7250,629,8628,0
7251,461,8629,0
7252,387,8630,1
7253,191,8631,0
7254,610,78,1
7255,356,8633,1
7256,203,8634,0
7257,291,8635,0
7258,690,8636,1
7259,149,8637,0
7260,494,8638,0
7261,715,8639,0
7262,493,8640,0
7263,298,8641,0
7264,133,8642,0
7265,381,8643,0
7266,202,8644,0
7267,208,8646,0
7268,83,8647,1
7269,145,8648,1
7270,644,8650,1
7271,191,8651,0
7272,212,5857,1
7273,465,8652,0
7274,751,8653,1
7275,517,8654,0
7276,205,8655,1
7277,626,8657,0
7278,739,8659,0
7279,647,8660,1
7280,6,8661,0
7281,433,8662,1
7282,726,8665,1
7283,386,8666,1
7284,533,8667,1
7285,205,8668,0
7286,552,8669,1
7287,559,8670,0
7288,672,8671,0
7289,256,8672,0
7290,157,8675,1
7291,639,8677,0
7292,741,8678,0
7293,361,8680,0
7294,651,8681,0
7295,458,8682,0
7296,582,8683,0
7297,268,8684,0
7298,383,8685,1
7299,374,8686,0
7300,99,8687,1
7301,86,8688,0
7302,141,8689,0
7303,645,8690,1
7304,514,8691,1
7305,444,8692,1
7306,394,8693,0
7307,66,8694,0
7308,149,8695,1
7309,45,8697,0
7310,430,8698,0
7311,44,8700,1
7312,547,8702,1
7313,112,8703,1
7314,668,8704,0
7315,7,8705,0
7316,704,8706,1
7317,678,8708,0
7318,12,8709,0
7319,195,8710,1
7320,605,8711,0
7321,568,8712,0
7322,439,8713,1
7323,534,1752,0
7324,752,8714,0
7325,258,8715,0
7326,24,8717,0
7327,508,8718,1
7328,685,8719,0
7329,699,8720,0
7330,688,8721,0
7331,446,8723,0
7332,217,8724,0
7333,303,8726,0
7334,436,6384,0
7335,299,8727,0
7336,756,8728,0
7337,524,8729,0
7338,20,8730,0
7339,276,8731,1
7340,489,8732,0
7341,575,8736,1
7342,740,8737,0
7343,153,8738,1
7344,173,8739,0
7345,741,8740,0
7346,425,480,1
7347,564,8742,0
7348,657,1209,0
7349,288,8744,1
7350,407,8745,1
7351,571,8746,0
7352,558,8747,0
7353,604,8749,1
7354,346,8750,0
7355,569,8751,1
7356,783,8752,0
7357,406,8753,0
7358,366,8754,0
7359,752,8755,0
7360,332,8756,1
7361,237,8757,1
7362,120,8758,0
7363,453,8759,1
7364,570,8761,0
7365,340,8762,0
7366,652,8763,0
7367,470,8764,0
7368,512,8765,1
7369,117,8766,1
7370,246,8767,0
7371,280,8768,1
7372,28,8769,0
7373,700,8771,0
7374,576,8772,0
7375,98,8773,0
7376,772,8774,0
7377,614,8777,1
7378,237,8778,1
7379,359,8780,0
7380,120,8781,1
7381,654,8782,0
7382,483,8784,0
7383,465,8785,1
7384,545,480,1
7385,490,8786,0
7386,34,8787,1
7387,683,8788,0
7388,501,8789,0
7389,721,8790,1
7390,763,8791,0
7391,722,8792,0
7392,359,8793,0
7393,328,8794,0
7394,673,8795,0
7395,19,8796,0
7396,521,8798,1
7397,141,8799,0
7398,24,8800,0
7399,118,8802,0
7400,398,8803,1
7401,197,8804,0
7402,91,8806,1
7403,583,8808,0
7404,255,8809,1
7405,241,8810,0
7406,486,8811,0
7407,766,8812,0
7408,115,8813,1
7409,394,8814,0
7410,551,8815,1
7411,238,8816,1
7412,642,8817,0
7413,771,8818,0
7414,578,8819,1
7415,59,8820,0
7416,710,8821,0
7417,738,8822,0
7418,535,8823,1
7419,454,8824,0
7420,393,8825,0
7421,229,8826,0
7422,63,8827,0
7423,389,8828,0
7424,37,8829,0
7425,95,8830,1
7426,102,8831,0
7427,236,8832,1
7428,379,8833,0
7429,499,8835,0
7430,197,8837,0
7431,412,8838,0
7432,340,8840,0
7433,638,8841,0
7434,37,8842,0
7435,170,8843,0
7436,499,8844,0
7437,431,8845,0
7438,68,8846,0
7439,238,8847,1
7440,399,8849,0
7441,151,8851,1
7442,93,8852,0
7443,134,8853,0
7444,728,8854,0
7445,595,8855,0
7446,200,8856,0
7447,5,8857,1
7448,253,8858,0
7449,10,8860,0
7450,414,8862,1
7451,522,8863,0
7452,285,8864,1
7453,601,8865,0
7454,425,8867,0
7455,101,8868,1
7456,453,8869,0
7457,655,8870,0
7458,497,8871,0
7459,61,8872,1
7460,175,1752,0
7461,202,8874,0
7462,73,8876,0
7463,567,8877,0
7464,343,8878,0
7465,604,8879,0
7466,420,8880,0
7467,33,8883,0
7468,186,8885,1
7469,711,8886,0
7470,355,8887,0
7471,427,8888,1
7472,314,8891,1
7473,757,8892,1
7474,196,1209,0
7475,457,8893,0
7476,196,8894,0
7477,401,8895,0
7478,407,8896,1
7479,663,8897,1
7480,111,8898,0
7481,388,8899,0
7482,137,8900,0
7483,116,8901,0
7484,457,8903,0
7485,416,8904,0
7486,262,8905,0
7487,372,8906,1
7488,490,8907,0
7489,67,8908,0
7490,219,8909,1
7491,382,8910,1
7492,85,8911,0
7493,21,8913,1
7494,118,8914,0
7495,545,8915,0
7496,620,8917,0
7497,122,8918,0
7498,551,8919,1
7499,598,8922,1
7500,490,8923,0
7501,55,8924,0
7502,285,8926,1
7503,209,8928,0
7504,773,8929,0
7505,523,8932,1
7506,552,8933,0
7507,158,8934,0
7508,715,8935,1
7509,140,8936,0
7510,262,8938,0
7511,667,8939,0
7512,29,8940,1
7513,460,1337,0
7514,624,8943,1
7515,632,8944,0
7516,627,8945,1
7517,190,8946,1
7518,81,8948,0
7519,63,8951,0
7520,409,8952,1
7521,277,8956,1
7522,159,8957,1
7523,769,8958,0
7524,554,8960,0
7525,392,8749,1
7526,245,8961,1
7527,504,8962,0
7528,268,8963,1
7529,657,8964,0
7530,398,8965,1
7531,67,8966,1
7532,213,8967,0
7533,86,8968,0
7534,26,8970,0
7535,403,8972,0
7536,549,8973,0
7537,171,8975,0
7538,767,1658,1
7539,218,8976,0
7540,784,8977,0
7541,757,8978,0
7542,700,8979,1
7543,163,8980,1
7544,435,8981,0
7545,413,8982,0
7546,656,8983,0
7547,168,8984,0
7548,419,8985,0
7549,692,1253,1
7550,4,8986,0
7551,85,8987,1
7552,556,8988,1
7553,414,8990,1
7554,786,8992,1
7555,101,8993,0
7556,424,8994,1
7557,717,8995,1
7558,407,8996,0
7559,465,8997,0
7560,432,8998,1
7561,553,8999,0
7562,595,9000,0
7563,262,9002,0
7564,767,9003,0
7565,574,9004,1
7566,94,1892,0
7567,269,9006,1
7568,732,1837,1
7569,272,9007,1
7570,193,9008,1
7571,342,9009,0
7572,738,9010,0
7573,237,9011,1
7574,445,9012,0
7575,42,9013,0
7576,668,9014,0
7577,355,9015,0
7578,634,9016,0
7579,205,9017,0
7580,74,9018,0
7581,140,9019,0
7582,17,9020,0
7583,383,9021,0
7584,702,9023,0
7585,605,9025,1
7586,547,9026,1
7587,504,9029,0
7588,654,9030,0
7589,700,9031,0
7590,376,9032,0
7591,190,9033,1
7592,31,9034,0
7593,405,9035,0
7594,628,9037,0
7595,473,1658,1
7596,695,9038,0
7597,461,8107,1
7598,427,4874,1
7599,773,9039,1
7600,367,9040,0
7601,507,9041,1
7602,650,9042,0
7603,50,9044,1
7604,477,9045,0
7605,387,9046,0
7606,118,9047,0
7607,482,419,1
7608,116,1383,1
7609,72,9050,0
7610,244,9051,0
7611,428,9053,0
7612,539,9055,1
7613,413,9056,0
7614,727,9058,0
7615,485,9059,0
7616,759,9060,1
7617,616,9061,0
7618,718,9063,0
7619,607,9064,0
7620,776,9065,0
7621,529,9067,0
7622,658,1445,1
7623,157,9068,0
7624,191,9069,1
7625,354,9070,0
7626,198,9071,1
7627,333,9072,0
7628,623,778,0
7629,248,9074,1
7630,609,9076,0
7631,308,9077,1
7632,537,9078,0
7633,93,9079,0
7634,440,9080,1
7635,510,9082,0
7636,433,9083,0
7637,596,9084,0
7638,388,9085,0
7639,547,9088,1
7640,400,9089,1
7641,26,2980,1
7642,229,9090,1
7643,697,9091,1
7644,665,9092,0
7645,725,9093,0
7646,591,9095,0
7647,479,9096,0
7648,718,1442,1
7649,303,9097,0
7650,43,9098,1
7651,558,9100,0
7652,579,9102,0
7653,224,9103,0
7654,216,9104,0
7655,49,9105,0
7656,39,9106,1
7657,411,9107,0
7658,29,9109,0
7659,696,9110,0
7660,237,9111,0
7661,659,9112,0
7662,387,9113,0
7663,339,9115,0
7664,300,9117,0
7665,535,9118,0
7666,582,9119,0
7667,203,78,1
7668,359,9120,0
7669,773,9121,0
7670,325,9122,0
7671,569,9124,1
7672,463,9125,0
7673,55,9127,0
7674,84,9128,1
7675,355,1368,1
7676,49,9129,0
7677,303,9131,1
7678,220,9132,1
7679,693,9133,0
7680,387,9134,1
7681,709,9137,0
7682,96,9140,0
7683,379,480,1
7684,629,9141,0
7685,240,9142,0
7686,515,9143,0
7687,677,9144,1
7688,706,9146,1
7689,194,9148,1
7690,448,6125,1
7691,754,9150,0
7692,437,9151,1
7693,379,9153,0
7694,391,9155,1
7695,141,9156,1
7696,66,9157,0
7697,501,9158,1
7698,657,9159,0
7699,445,9160,0
7700,6,198,0
7701,194,9162,0
7702,590,9163,0
7703,439,9164,1
7704,12,9165,1
7705,241,9166,1
7706,210,8274,1
7707,782,9167,0
7708,219,9168,1
7709,122,9170,1
7710,407,9171,0
7711,124,9174,0
7712,31,9175,0
7713,658,9176,0
7714,252,9178,1
7715,245,9179,0
7716,444,9180,1
7717,647,9181,0
7718,609,9182,0
7719,125,9183,0
7720,334,9184,0
7721,565,9185,0
7722,234,9186,0
7723,763,9187,0
7724,70,8697,0
7725,583,9188,0
7726,677,9189,0
7727,303,9190,0
7728,632,9191,0
7729,776,9193,0
7730,112,9194,1
7731,141,9195,1
7732,548,9196,0
7733,119,9198,0
7734,52,9199,1
7735,605,7292,0
7736,49,9200,1
7737,218,3050,1
7738,33,9202,1
7739,247,9203,0
7740,429,9205,0
7741,415,9206,0
7742,568,9207,0
7743,222,9208,1
7744,706,9209,0
7745,780,9210,0
7746,453,9211,1
7747,468,9212,1
7748,582,9214,0
7749,62,9215,1
7750,142,9216,1
7751,605,9217,0
7752,414,9218,1
7753,558,9219,0
7754,127,9220,0
7755,28,9221,1
7756,275,9222,1
7757,270,9223,0
7758,138,9224,1
7759,186,9225,0
7760,219,9227,1
7761,657,9228,1
7762,424,9230,1
7763,384,3116,1
7764,397,9231,0
7765,307,9232,0
7766,371,9233,0
7767,637,9234,0
7768,566,9237,0
7769,396,9238,0
7770,633,9239,1
7771,84,9240,1
7772,684,9241,0
7773,224,9244,1
7774,688,9245,0
7775,253,9247,0
7776,241,9248,0
7777,229,9249,1
7778,375,9250,1
7779,499,9251,1
7780,334,9252,1
7781,254,9253,0
7782,521,9254,0
7783,609,1724,1
7784,271,9255,0
7785,669,9256,1
7786,507,9257,0
7787,67,9258,1
7788,279,9259,0
7789,12,9260,1
7790,387,9261,0
7791,415,9264,0
7792,583,9265,0
7793,538,9266,1
7794,296,9267,1
7795,567,9268,1
7796,48,9269,0
7797,423,9270,0
7798,776,9272,0
7799,706,9273,1
7800,737,9274,0
7801,301,9275,0
7802,237,9276,0
7803,606,9277,1
7804,440,9278,0
7805,748,9279,1
7806,490,9281,1
7807,408,6849,1
7808,160,9282,0
7809,23,9283,0
7810,61,9284,1
7811,334,9286,1
7812,127,9287,1
7813,693,9288,1
7814,154,9289,0
7815,376,9290,1
7816,695,9291,0
7817,185,9292,0
7818,507,9293,1
7819,10,9296,1
7820,759,9297,0
7821,82,9298,1
7822,635,9299,0
7823,272,9300,0
7824,602,9301,0
7825,36,9304,1
7826,765,9305,1
7827,345,9306,1
7828,356,9307,0
7829,502,9308,0
7830,123,9310,0
7831,376,9311,1
7832,380,9312,0
7833,662,9313,0
7834,76,9314,1
7835,743,9315,0
7836,647,9316,0
7837,231,9317,1
7838,441,9319,0
7839,328,9320,0
7840,566,9322,0
7841,680,9324,0
7842,770,9327,0
7843,542,9329,0
7844,361,9330,0
7845,56,9331,1
7846,172,9332,1
7847,667,9333,0
7848,739,1764,1
7849,528,9335,0
7850,367,9336,0
7851,173,9337,1
7852,13,9338,1
7853,205,9339,1
7854,36,9340,1
7855,733,480,1
7856,159,9341,0
7857,536,9343,0
7858,480,9344,0
7859,395,2545,0
7860,270,9347,1
7861,314,9348,1
7862,12,3271,1
7863,563,9349,0
7864,82,9350,0
7865,492,9352,0
7866,119,9353,1
7867,747,9355,0
7868,617,9356,1
7869,697,9357,0
7870,689,9358,0
7871,148,9359,0
7872,666,9360,0
7873,307,9362,0
7874,428,9363,0
7875,432,9364,1
7876,20,9365,0
7877,303,9366,0
7878,131,9367,0
7879,343,9368,1
7880,509,9369,0
7881,387,9370,1
7882,375,9371,1
7883,327,9372,0
7884,462,9376,0
7885,643,9377,0
7886,26,9378,0
7887,722,9379,1
7888,663,9380,0
7889,289,9381,1
7890,414,9382,1
7891,575,9383,1
7892,671,9384,0
7893,587,9387,0
7894,427,9388,0
7895,415,9389,0
7896,687,9392,0
7897,787,9393,0
7898,10,9394,0
7899,347,9395,0
7900,82,9396,0
7901,203,352,1
7902,524,9397,0
7903,686,9398,0
7904,389,9399,1
7905,36,9400,0
7906,16,9401,1
7907,380,9402,0
7908,91,9403,0
7909,766,9404,0
7910,91,9405,1
7911,79,9407,0
7912,778,9409,0
7913,186,9411,0
7914,172,9412,1
7915,229,9413,1
7916,414,9415,0
7917,323,9416,0
7918,262,9417,1
7919,728,5,1
7920,35,9418,0
7921,776,9419,0
7922,300,9420,0
7923,202,9421,0
7924,108,9423,1
7925,355,9424,0
7926,630,9425,1
7927,258,9426,1
7928,177,9427,0
7929,661,9428,0
7930,759,9430,0
7931,724,9431,0
7932,644,9432,0
7933,241,9433,1
7934,349,9434,1
7935,459,9435,0
7936,312,9436,0
7937,665,9437,0
7938,678,9438,0
7939,376,9439,0
7940,29,9440,1
7941,239,1892,0
7942,552,9441,0
7943,372,9442,0
7944,29,9444,1
7945,56,9446,1
7946,357,9447,0
7947,390,9450,0
7948,629,9451,0
7949,454,9452,0
7950,550,9453,0
7951,670,9454,0
7952,654,9458,0
7953,404,1757,1
7954,490,9460,1
7955,64,9461,1
7956,595,9462,1
7957,199,9463,1
7958,697,9464,0
7959,774,9465,0
7960,248,9466,0
7961,709,7725,1
7962,783,9467,0
7963,467,9468,0
7964,527,1837,1
7965,187,9469,0
7966,664,480,1
7967,181,9470,1
7968,364,9471,0
7969,291,9472,1
7970,329,9473,0
7971,344,9475,1
7972,20,9476,1
7973,525,2488,1
7974,16,9477,0
7975,777,9478,0
7976,523,9479,0
7977,358,9480,0
7978,673,9481,0
7979,120,9482,1
7980,706,9483,1
7981,610,9484,0
7982,135,9485,1
7983,437,9486,0
7984,403,9487,0
7985,51,9488,0
7986,663,9489,1
7987,219,9490,1
7988,409,9493,1
7989,237,9494,0
7990,402,1640,0
7991,133,9495,0
7992,633,9496,1
7993,375,9497,0
7994,31,9498,1
7995,67,9499,0
7996,528,9500,0
7997,359,9501,1
7998,666,9502,0
7999,145,9503,0
8000,138,9504,1
8001,670,9506,0
8002,755,1198,1
8003,665,9508,0
8004,402,9509,1
8005,702,9510,0
8006,334,9511,1
8007,693,9512,1
8008,89,9513,1
8009,19,9514,1
8010,574,9515,1
8011,485,9516,0
8012,184,9517,1
8013,441,9518,0
8014,241,9519,1
8015,713,9520,0
8016,395,9521,0
8017,148,9525,1
8018,446,9526,0
8019,59,9527,0
8020,130,9528,1
8021,541,9529,0
8022,191,9530,1
8023,318,9533,0
8024,570,9534,0
8025,679,9535,1
8026,433,9536,0
8027,442,9537,0
8028,672,9538,0
8029,89,9539,1
8030,344,9540,0
8031,656,9541,1
8032,30,9542,0
8033,651,9544,1
8034,667,9545,0
8035,162,9546,1
8036,596,9547,0
8037,663,9548,0
8038,61,9549,1
8039,280,9551,0
8040,292,9552,0
8041,594,9553,0
8042,731,987,1
8043,425,9554,0
8044,520,480,1
8045,462,9559,0
8046,511,9560,0
8047,276,9562,1
8048,373,9564,1
8049,239,9565,0
8050,41,9566,1
8051,645,9567,1
8052,324,9569,1
8053,669,9570,0
8054,726,9571,0
8055,27,9572,0
8056,222,5837,0
8057,590,9575,0
8058,678,9576,0
8059,658,9577,0
8060,167,9578,1
8061,345,9580,1
8062,204,2688,1
8063,351,9581,0
8064,8,9582,0
8065,590,9583,0
8066,776,2305,1
8067,7,9584,0
8068,603,9585,0
8069,70,9586,1
8070,192,9588,0
8071,295,9589,1
8072,631,9593,1
8073,612,9594,0
8074,371,9595,0
8075,472,9596,0
8076,156,9597,0
8077,273,9598,0
8078,350,9599,0
8079,182,9600,1
8080,80,419,1
8081,652,9601,0
8082,638,9602,0
8083,432,9604,0
8084,122,9605,0
8085,142,9606,1
8086,442,9607,0
8087,712,9608,0
8088,546,9609,1
8089,105,9610,1
8090,398,9611,1
8091,762,9612,0
8092,696,9613,1
8093,398,9614,0
8094,510,209,1
8095,153,9615,0
8096,246,1640,0
8097,618,9616,0
8098,342,9617,0
8099,354,9619,0
8100,347,9620,0
8101,90,9621,1
8102,22,9622,0
8103,364,9623,0
8104,336,9624,0
8105,178,9626,0
8106,521,9627,0
8107,249,9628,0
8108,83,9630,0
8109,691,9631,1
8110,515,9632,1
8111,259,9633,1
8112,693,9634,1
8113,783,9635,0
8114,531,9636,1
8115,435,9638,0
8116,469,9639,0
8117,74,9640,1
8118,563,9641,0
8119,676,9642,1
8120,728,9643,0
8121,447,9644,0
8122,128,1337,0
8123,30,9645,0
8124,285,9646,1
8125,627,9647,1
8126,615,9648,0
8127,27,9649,0
8128,185,9650,0
8129,627,9651,1
8130,737,9652,0
8131,694,9653,1
8132,779,9654,0
8133,11,9655,0
8134,684,9656,0
8135,291,9658,0
8136,112,9659,1
8137,101,9660,1
8138,175,9661,1
8139,507,9662,0
8140,198,9663,1
8141,261,9664,1
8142,598,9666,1
8143,117,9668,1
8144,781,9669,0
8145,128,9670,1
8146,690,9672,1
8147,427,9673,1
8148,270,9674,0
8149,261,9677,1
8150,41,9678,1
8151,439,9679,1
8152,628,9680,0
8153,495,9681,0
8154,383,9682,1
8155,443,9684,0
8156,271,9685,0
8157,576,9687,0
8158,575,9688,1
8159,21,9689,0
8160,590,9690,0
8161,288,9691,1
8162,483,9692,0
8163,310,9693,1
8164,298,9694,0
8165,396,9695,0
8166,700,9696,0
8167,755,9697,0
8168,739,6282,1
8169,247,9699,1
8170,290,9700,0
8171,317,9702,1
8172,115,9704,0
8173,765,9705,0
8174,236,9706,0
8175,266,9707,0
8176,724,9708,0
8177,318,9709,0
8178,539,9710,0
8179,514,1751,1
8180,203,2456,1
8181,476,9712,0
8182,233,9713,0
8183,750,2377,1
8184,157,9714,0
8185,316,9716,1
8186,198,9717,0
8187,269,9718,1
8188,162,7949,1
8189,48,9719,0
8190,681,9720,0
8191,688,9721,1
8192,720,9722,0
8193,310,9723,0
8194,560,9724,0
8195,316,9725,1
8196,709,9726,0
8197,264,9727,0
8198,352,9728,0
8199,29,9729,0
8200,408,9730,1
8201,309,9731,0
8202,383,9732,1
8203,212,9733,0
8204,561,9734,0
8205,452,9735,0
8206,298,9736,1
8207,650,9737,0
8208,376,9738,1
8209,629,9740,0
8210,128,9741,1
8211,78,9742,0
8212,435,9743,0
8213,696,9744,0
8214,584,2456,1
8215,143,9745,1
8216,623,9747,0
8217,309,1124,1
8218,63,9748,1
8219,547,9749,1
8220,502,9750,1
8221,393,9751,0
8222,82,9752,0
8223,280,9753,0
8224,701,9754,0
8225,161,9755,0
8226,28,9756,1
8227,271,9757,0
8228,518,9758,1
8229,340,9760,1
8230,306,9763,0
8231,634,9764,1
8232,21,9765,1
8233,112,9767,1
8234,163,9769,0
8235,174,9770,1
8236,90,9771,1
8237,618,9772,0
8238,774,9774,0
8239,600,9778,0
8240,660,9779,1
8241,674,9780,0
8242,788,9781,1
8243,181,9782,0
8244,85,9785,0
8245,674,9786,1
8246,474,9787,0
8247,712,9788,0
8248,617,9789,1
8249,557,9790,0
8250,279,9793,0
8251,329,9794,0
8252,17,9795,0
8253,577,9796,0
8254,578,9797,0
8255,317,9798,1
8256,56,9799,0
8257,135,9800,0
8258,90,9801,1
8259,199,9802,0
8260,214,2377,1
8261,106,9803,0
8262,369,9805,0
8263,138,9806,0
8264,259,9808,1
8265,698,9809,0
8266,788,9812,0
8267,658,9813,0
8268,614,9814,0
8269,90,9815,1
8270,563,9817,0
8271,590,9818,0
8272,126,9819,0
8273,442,2530,1
8274,522,9820,0
8275,315,9821,1
8276,487,9823,1
8277,727,9825,0
8278,353,9829,0
8279,675,9830,1
8280,537,9831,1
8281,655,9832,1
8282,54,9834,1
8283,180,9835,0
8284,781,9836,0
8285,79,9838,0
8286,727,9839,0
8287,47,9840,0
8288,596,9841,0
8289,593,9842,0
8290,366,9843,0
8291,285,9844,0
8292,639,7573,1
8293,498,9845,0
8294,28,9846,1
8295,362,9848,0
8296,270,9849,0
8297,724,9850,0
8298,547,9851,0
8299,595,8706,1
8300,631,9852,0
8301,527,9853,0
8302,141,9854,1
8303,591,9855,0
8304,117,9856,0
8305,326,9857,0
8306,100,9858,0
8307,44,9859,0
8308,199,9860,0
8309,723,480,1
8310,195,9862,0
8311,188,9863,0
8312,443,209,1
8313,140,9865,1
8314,285,26,0
8315,351,9867,1
8316,63,9868,1
8317,757,9869,0
8318,420,9870,1
8319,329,9871,0
8320,120,9873,1
8321,395,8307,1
8322,250,9876,0
8323,600,9878,0
8324,772,9879,0
8325,94,9880,1
8326,568,9881,0
8327,35,9884,1
8328,219,9885,1
8329,428,9886,1
8330,558,9887,0
8331,541,9888,0
8332,647,9890,1
8333,166,9891,0
8334,364,9893,0
8335,229,9894,0
8336,75,9895,0
8337,556,9896,1
8338,294,9897,0
8339,271,9898,0
8340,141,9899,1
8341,606,9900,0
8342,769,9902,1
8343,106,9903,0
8344,677,9904,1
8345,280,9905,0
8346,86,1337,0
8347,253,9909,0
8348,127,9910,1
8349,345,9911,1
8350,324,9912,0
8351,110,9913,0
8352,261,9914,1
8353,429,9915,0
8354,93,9916,1
8355,456,9917,1
8356,315,9918,1
8357,781,9919,0
8358,444,9920,0
8359,374,9921,1
8360,419,9922,1
8361,350,9923,1
8362,501,9924,0
8363,282,9925,0
8364,419,9926,0
8365,199,9927,0
8366,415,9928,0
8367,436,9929,0
8368,180,9930,0
8369,527,9933,0
8370,626,8182,1
8371,87,9935,0
8372,11,9936,0
8373,671,9937,0
8374,315,9938,0
8375,696,9939,0
8376,277,9940,0
8377,29,9941,1
8378,423,9942,0
8379,705,9943,0
8380,266,9944,1
8381,663,9945,0
8382,509,9947,1
8383,106,9948,1
8384,104,9949,0
8385,700,9950,0
8386,757,9951,1
8387,511,209,1
8388,649,9952,0
8389,215,9953,0
8390,682,9954,1
8391,757,9955,0
8392,353,9957,0
8393,382,9958,0
8394,402,9959,0
8395,213,9960,0
8396,352,9961,1
8397,481,9962,0
8398,211,9963,0
8399,441,9964,1
8400,486,9968,0
8401,698,9969,0
8402,670,9970,0
8403,638,9971,0
8404,195,9973,0
8405,397,9974,0
8406,172,9975,1
8407,334,9976,1
8408,545,9978,0
8409,410,9979,0
8410,53,9981,0
8411,620,9982,0
8412,72,9983,0
8413,84,9984,0
8414,68,9985,0
8415,345,9986,0
8416,668,9987,0
8417,633,9988,0
8418,321,9989,0
8419,691,9990,1
8420,259,9991,0
8421,529,9992,0
8422,405,9994,0
8423,30,9996,0
8424,699,9998,0
8425,748,9999,1
8426,700,10000,0
8427,269,10001,0
8428,607,10002,0
8429,145,10003,0
8430,684,10004,0
8431,481,10005,0
8432,482,78,1
8433,737,480,1
8434,528,10006,0
8435,525,10007,0
8436,418,10008,0
8437,403,10009,0
8438,152,10010,0
8439,16,10011,1
8440,127,10012,1
8441,771,10013,0
8442,518,10015,1
8443,343,10017,0
8444,612,1912,0
8445,515,10019,0
8446,132,10021,1
8447,237,10022,1
8448,61,10024,0
8449,246,10026,0
8450,466,10028,0
8451,689,10029,0
8452,450,10030,0
8453,163,10031,0
8454,559,10032,0
8455,554,10033,0
8456,260,10035,0
8457,603,10036,0
8458,663,10037,1
8459,193,10038,0
8460,112,10039,0
8461,419,10041,0
8462,397,10042,1
8463,389,10043,1
8464,655,10046,1
8465,65,10047,0
8466,598,10048,1
8467,327,10049,0
8468,521,10050,0
8469,136,10051,0
8470,147,10052,0
8471,94,10053,0
8472,169,10054,0
8473,217,10055,0
8474,370,10057,1
8475,346,10059,1
8476,651,10060,0
8477,24,10061,0
8478,486,10063,0
8479,162,10064,0
8480,133,10066,0
8481,60,10067,0
8482,543,10068,0
8483,406,10069,1
8484,304,10071,1
8485,171,10072,0
8486,603,10073,0
8487,433,10074,1
8488,737,10075,0
8489,700,10076,1
8490,724,10077,0
8491,43,10078,1
8492,38,10079,0
8493,301,10080,1
8494,25,10081,0
8495,483,10082,0
8496,571,10083,0
8497,218,10084,0
8498,390,10085,1
8499,196,10088,1
8500,245,10091,0
8501,406,10093,1
8502,774,204,1
8503,311,10094,0
8504,96,10097,1
8505,576,10099,1
8506,127,10100,1
8507,513,10102,1
8508,183,10103,0
8509,530,10104,1
8510,25,10105,0
8511,307,10106,0
8512,233,10107,0
8513,472,10108,0
8514,76,10109,0
8515,630,10111,0
8516,570,10113,0
8517,9,10114,0
8518,781,10115,0
8519,295,10116,0
8520,579,10118,1
8521,82,10120,1
8522,32,10121,1
8523,411,10122,1
8524,286,10123,0
8525,163,10124,0
8526,314,10127,0
8527,251,10128,0
8528,708,10129,0
8529,616,10131,0
8530,119,10132,1
8531,275,10133,1
8532,705,10134,0
8533,701,10136,0
8534,400,10137,0
8535,627,10138,0
8536,772,10139,0
8537,233,10140,0
8538,557,10142,0
8539,351,10143,0
8540,633,10144,0
8541,622,10146,0
8542,125,10147,0
8543,130,10148,1
8544,142,10150,1
8545,645,10152,1
8546,125,10153,1
8547,103,10154,0
8548,116,6419,1
8549,508,10156,1
8550,209,10157,0
8551,389,10158,1
8552,612,10159,0
8553,567,10161,1
8554,392,10162,0
8555,122,10163,1
8556,730,10164,0
8557,501,10165,1
8558,686,10167,0
8559,603,10168,1
8560,442,10169,1
8561,189,10170,0
8562,457,165,1
8563,306,10172,0
8564,583,10173,1
8565,426,10174,1
8566,523,10175,0
8567,704,10176,0
8568,498,10177,0
8569,32,10178,0
8570,653,10179,0
8571,95,10180,0
8572,184,10181,0
8573,380,10183,1
8574,270,10184,1
8575,487,10185,1
8576,764,10188,0
8577,125,10189,1
8578,369,10192,0
8579,329,10194,0
8580,290,10196,1
8581,199,10197,1
8582,8,10198,0
8583,659,10199,0
